Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.891554833,-3.041824493,6.846462708,14.43208832,16.26074786
2.901531833,-3.047063599,6.868766327,10.0581839,12.5551428
2.911508834,-1.720222778,5.025948486,6.205794983,8.168917674
2.921485833,0.008681946,4.939727783,7.021598511,8.585093569
2.931461833,1.037941589,5.730383606,9.030870209,10.74575431
2.941438833,0.655337219,6.444548492,10.23287064,12.11087584
2.951415834,-0.133222961,6.593937836,10.28002258,12.21378847
2.961392833,-0.282761993,6.271208954,10.96424973,12.63419123
2.971369833,-0.956959991,4.659959564,12.15023346,13.04833969
2.981346834,-0.990041199,3.515289917,14.36173462,14.8188011
2.991322833,-1.345701599,3.867357788,15.04491394,15.59220333
3.001299833,-1.876198425,4.429438934,14.201418,14.99400957
3.011276833,-1.851350098,4.185895386,14.59075836,15.2918098
3.021253834,-1.486259308,3.688330078,14.76095444,15.28720123
3.031230833,-1.097218323,3.410657501,14.98369125,15.40608569
3.041207833,-0.811612244,3.332819366,15.06048157,15.4461809
3.051183833,-0.547112274,3.25288559,15.0455127,15.40285846
3.061160833,-0.317789154,3.058439941,14.77263016,15.089256
3.071137833,-0.11930191,2.722538452,14.36128555,14.61755695
3.081114833,0.235909424,2.082469482,14.36787186,14.51991991
3.091091834,0.992136841,1.58310791,13.88811951,14.01322338
3.101068833,1.071920929,1.517693939,12.21834183,12.35881412
3.111044833,1.298998718,0.88810318,12.21579712,12.31672944
3.121021833,1.676663361,0.691262512,11.09073669,11.23803739
3.130998833,1.873504028,0.568368073,10.1231488,10.31073234
3.140975833,2.105820923,0.49142807,9.290729828,9.539058866
3.150952833,2.195484467,0.448916473,8.342152405,8.637892381
3.160928833,2.233355713,0.451461182,7.493716736,7.832463562
3.170906042,2.22901474,0.468675385,6.764582977,7.137768992
3.180883042,2.233804779,0.610879669,6.114634552,6.538487093
3.190860042,2.107467499,1.095721436,5.607489166,6.089824256
3.200837042,1.719773712,2.039209442,5.154680786,5.804027117
3.210814042,0.99692688,3.277584229,5.045557709,6.098694464
3.220790042,0.142054596,4.439468079,5.369334412,6.968415053
3.230767041,-0.44233017,5.182672577,5.615422668,7.654327061
3.240744042,-0.438887329,5.089566193,5.901777191,7.805592875
3.250721042,-0.443827057,4.71773941,5.971382446,7.623087034
3.260698042,-0.082628174,4.771178284,5.819448395,7.525752404
3.270675042,0.161065063,4.405638428,6.12301712,7.544993742
3.280651042,-0.050145721,4.019740906,6.134094086,7.334026302
3.290628042,-0.13576767,4.029320984,6.112838287,7.322612401
3.300605041,-0.113014984,4.00402359,6.359974365,7.516265777
3.310582042,-0.247435455,3.945944366,6.265969849,7.40905388
3.320559042,-0.415835266,4.11988266,6.077062683,7.353709469
3.330536042,-0.525706787,4.321812744,6.201903076,7.577468891
3.340512041,-0.637075195,4.391417999,6.188281403,7.614804237
3.350489042,-0.670755157,4.305346985,6.205046539,7.582118945
3.360466042,-0.677640839,4.243226166,6.259233856,7.592244323
3.370443041,-0.554447021,4.297114105,6.275100861,7.625581417
3.380420042,-0.447269897,4.461322632,6.343957672,7.768477903
3.390397042,-0.37796402,4.621639252,6.444548492,7.93943395
3.400373042,-0.470771027,4.780009918,6.6753685,8.223786524
3.410350041,-0.61552002,5.027595062,6.853049011,8.521728566
3.420327042,-0.720601501,5.41633667,6.966063995,8.853361906
3.430304042,-0.829275513,5.847739563,7.095095673,9.23169207
3.440281041,-0.903371429,6.167324982,7.275171204,9.580192765
3.450257041,-0.845292206,6.339766388,7.575297089,9.914246454
3.460234042,-0.695453796,6.44020752,7.894134064,10.21162482
3.470211042,-0.511186981,6.454278259,8.191864929,10.44153585
3.480188041,-0.413140869,6.293512573,8.470735016,10.56088716
3.490165042,-0.421074371,6.066434784,8.657247162,10.57954928
3.500142042,-0.497116241,5.973029022,8.709488525,10.57257729
3.510118042,-0.675245819,5.854475555,9.007967834,10.76449374
3.520095041,-0.946481781,5.657934265,9.601333923,11.18452775
3.530072042,-1.182241516,5.510041809,10.03767654,11.51143806
3.540049042,-1.263372803,5.280269623,10.30517029,11.64791367
3.550026041,-1.26367218,4.896916809,10.48958679,11.64508878
3.560003042,-1.219963074,4.541855164,10.56158707,11.5613096
3.569979042,-1.167122955,4.356091461,10.62999481,11.54705584
3.579956042,-1.186283112,4.321812744,10.59781174,11.50647412
3.589933041,-1.237626343,4.374652863,10.58868073,11.52343118
3.599910042,-1.284179535,4.495152283,10.73357941,11.70748641
3.609887042,-1.290167084,4.725672913,10.88970474,11.94077824
3.619864041,-1.206940155,5.075196075,10.99074463,12.16596841
3.629840042,-1.212328949,5.414540405,11.17531082,12.47696122
3.639817042,-1.294807434,5.582940216,11.48202301,12.83287186
3.649794042,-1.343007202,5.455255737,11.87690186,13.13865599
3.659771041,-1.319356384,5.06995697,12.22028778,13.29588652
3.669748042,-1.130149841,4.517306213,12.3819516,13.22860611
3.679724042,-0.795296173,3.931424561,12.35096603,12.9859523
3.689701042,-0.310304718,3.586392059,12.07119781,12.5965199
3.699678042,0.35341507,3.452270966,11.68799469,12.19230482
3.709655042,0.894090729,3.503913574,11.20569763,11.77473855
3.719632042,1.001417542,3.555107117,10.43165726,11.06621421
3.729609041,0.645158386,3.567231903,9.666298828,10.32369633
3.739585042,0.201331329,3.748654633,8.999585266,9.751178432
