"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.137909917E1,-9.189390564E-1,1.941612396E0,-2.606080627E0,3.377271669E0
1.138912117E1,-9.252259827E-1,1.874102783E0,-6.870712280E-1,2.200084370E0
1.139914417E1,-6.478527832E-1,2.001787262E0,1.160536652E0,2.402854717E0
1.140916617E1,-2.495310974E-1,1.916614380E0,2.836451569E0,3.432365649E0
1.141918917E1,-3.113525391E-2,1.750010834E0,3.475622406E0,3.891459679E0
1.142921117E1,-1.013392639E-1,1.651515656E0,3.765569458E0,4.113062964E0
1.143923317E1,-4.200265503E-1,1.790726166E0,4.136947174E0,4.527411449E0
1.144925617E1,-7.843688965E-1,1.923949127E0,4.123774567E0,4.617611015E0
1.145927817E1,-1.024768982E0,2.146985321E0,3.551963654E0,4.275060611E0
1.146930117E1,-9.120533752E-1,2.151326294E0,2.611319733E0,3.504145677E0
1.147932317E1,-5.343887329E-1,1.963616638E0,2.136357422E0,2.950488884E0
1.148934517E1,-1.366658020E-1,1.569336548E0,2.003882904E0,2.548929468E0
1.149936817E1,1.231938171E-1,1.191821594E0,1.982477417E0,2.316426588E0
1.150939017E1,2.540217590E-1,9.190887451E-1,1.884281616E0,2.111816371E0
1.151941317E1,3.272195435E-1,6.674620056E-1,1.639989624E0,1.800595492E0
1.152943517E1,4.010160828E-1,4.198768616E-1,1.536105652E0,1.642172662E0
1.153945817E1,4.703219604E-1,2.803669739E-1,1.380130005E0,1.484778508E0
1.154948017E1,4.887336731E-1,1.034349060E-1,1.184037781E0,1.285108886E0
1.155950217E1,5.249583435E-1,-1.480421448E-1,9.255253601E-1,1.074288104E0
1.156952517E1,6.081852722E-1,-3.510200500E-1,5.417234802E-1,8.868871010E-1
1.157954717E1,7.140151978E-1,-5.354365540E-1,4.685256958E-2,8.937030655E-1
1.158957017E1,8.599617004E-1,-7.074288940E-1,-2.980302429E-1,1.152740991E0
1.159959217E1,9.466314697E-1,-8.370593262E-1,-3.028202820E-1,1.299415091E0
1.160961417E1,9.824070740E-1,-8.702902222E-1,-1.073268127E-1,1.316832478E0
1.161963717E1,1.063388672E0,-8.207432556E-1,1.109193420E-1,1.347856839E0
1.162965917E1,1.241967316E0,-7.682025146E-1,3.296145630E-1,1.497085060E0
1.163968217E1,1.395248566E0,-6.057902527E-1,4.005670166E-1,1.572944476E0
1.164970417E1,1.384021912E0,-3.719764709E-1,1.414558411E-1,1.440101698E0
1.165972617E1,1.213227081E0,-9.205856323E-2,-4.055067444E-1,1.282509435E0
1.166974917E1,9.457333374E-1,2.067201233E-1,-8.602610779E-1,1.295065202E0
1.167977117E1,4.969665527E-1,5.418731689E-1,-1.225800934E0,1.429402048E0
1.168979417E1,8.532257080E-2,7.191046143E-1,-1.387764130E0,1.565337237E0
1.169981617E1,-2.441423035E-1,6.638694763E-1,-1.288969574E0,1.470296130E0
1.170983917E1,-4.821473694E-1,4.646337891E-1,-1.101858673E0,1.289357661E0
1.171986117E1,-5.528004456E-1,2.682421875E-1,-9.596543884E-1,1.139508117E0
1.172988317E1,-5.056484985E-1,-1.092727661E-2,-9.735754395E-1,1.097109359E0
1.173990617E1,-3.375480652E-1,-1.872605896E-1,-1.340612183E0,1.395079298E0
1.174992817E1,-1.552272034E-1,-2.944377136E-1,-2.005379791E0,2.032815082E0
1.175995117E1,-2.216889954E-1,-4.070036316E-1,-2.736908569E0,2.775872202E0
1.176997317E1,-6.996450806E-1,-4.138893127E-1,-3.348686371E0,3.445940802E0
1.177999517E1,-1.519789581E0,-6.271957397E-2,-3.603755951E0,3.911617449E0
1.179001817E1,-2.328108673E0,6.632707214E-1,-3.185226288E0,4.000710505E0
1.180004017E1,-2.998115387E0,1.483714600E0,-2.660866699E0,4.274379075E0
1.181006317E1,-4.828808441E0,2.188598785E0,-4.140689392E0,6.727010053E0
1.182008517E1,-5.538033600E0,-1.126856689E0,-8.184530182E0,9.946162901E0
1.183010717E1,-5.720055084E0,-9.264085236E0,-1.737886047E1,2.050773261E1
1.184013017E1,-6.780899048E-1,-1.286290146E1,-2.294353867E1,2.631197458E1
1.185015217E1,1.289268951E0,-1.300660263E1,-1.701586533E1,2.145631840E1
1.186017517E1,-4.170477448E0,-2.221395584E1,-5.229674835E0,2.319918566E1
1.187019717E1,-2.218117401E1,-5.155429230E1,1.640917694E1,5.847316156E1
1.188022017E1,-3.964176453E1,-7.464662155E1,4.436773682E0,8.463611856E1
1.189024217E1,-2.463846405E1,-7.761884079E1,-4.034036179E1,9.087949794E1
1.190026417E1,-1.645468231E1,-5.943929535E1,-1.461366074E1,6.338253294E1
1.191028717E1,-1.400951706E1,-3.003294617E1,-9.785151672E-1,3.315421415E1
1.192030917E1,-9.870923309E0,-1.547766403E1,-8.360414429E0,2.017150813E1
1.193033217E1,-7.090904388E0,-8.223898315E0,-7.808661804E0,1.337492534E1
1.194035417E1,-5.143304443E0,-3.497626648E0,-9.588460693E0,1.142915357E1
1.195037717E1,-3.710334320E0,-3.153941345E-1,-7.255412292E0,8.155186188E0
1.196039917E1,-4.227209473E0,3.295995941E0,-3.750301208E0,6.541991159E0
1.197042117E1,-9.187294922E0,6.870861969E0,-5.931864624E0,1.291519067E1
1.198044417E1,-1.383572845E1,1.284179535E0,-9.684710541E0,1.693724054E1
1.199046617E1,-1.554128174E1,-1.100571350E1,-1.022837997E1,2.161658911E1
1.200048917E1,-1.511242355E1,-2.310101120E1,-1.116977234E1,2.977928606E1
1.201051117E1,-1.203257812E1,-2.978416351E1,-8.400980072E0,3.320324982E1
1.202053317E1,-8.144114227E0,-2.448173996E1,-4.579876099E0,2.620414954E1
1.203055617E1,-4.777614899E0,-1.573557770E1,-4.197720795E0,1.697217928E1
1.204057817E1,-2.860401764E0,-1.013721954E1,-3.566483459E0,1.112047313E1
1.205060117E1,-1.882635040E0,-5.979016571E0,-2.570305023E0,6.774911200E0
1.206062317E1,-1.390159149E0,-3.113525391E0,-1.801354065E0,3.856353107E0
1.207064517E1,-1.137783966E0,-1.308129730E0,-9.704319763E-1,1.986830130E0
1.208066817E1,-1.260678406E0,8.367599487E-2,-9.008267212E-1,1.551708896E0
1.209069017E1,-1.336570587E0,9.166937256E-1,-8.439450073E-1,1.827290753E0
1.210071317E1,-1.463806000E0,1.471739502E0,-6.683601379E-1,2.180699530E0
1.211073517E1,-1.993554382E0,1.632355499E0,-8.659492493E-1,2.718218471E0
1.212075754E1,-2.811902618E0,7.801776123E-1,-1.059496765E0,3.104513945E0
1.213078054E1,-3.557801514E0,-2.356100464E-1,-1.500779114E0,3.868565839E0
