Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.957802417,-0.022303619,-2.190544739,0.396226044,2.226202772
1.967780417,0.088765411,-1.678609314,-2.3436763,2.88416836
1.977757417,1.003513184,0.25042923,-4.402195587,4.522065844
1.987735417,0.142952728,-0.906664581,-2.189047852,2.373690511
1.997713417,-0.677640839,-1.10335556,-4.154011688,4.351138208
2.007691417,-0.212557983,-0.334554291,-3.123105469,3.148157436
2.017669417,-0.12992981,-0.180823975,-2.29338089,2.304164701
2.027647417,-0.039517822,0.251477051,-2.545307007,2.558005106
2.037625417,0.375419312,0.84364563,-2.480491791,2.646793746
2.047603417,0.321531372,1.6907341,-1.973496094,2.618520776
2.057580417,0.120050354,2.509232025,-1.706601105,3.036963084
2.067558417,0.59561142,2.634072418,-0.824335785,2.823582822
2.077536417,0.731079712,2.41507782,1.16427887,2.778960904
2.087514417,-0.07723938,3.011287994,3.987557831,4.997443222
2.097492417,-1.016985168,4.550237732,6.702013092,8.164306568
2.107470417,-2.54605545,6.422993317,9.516610107,11.76023424
2.117448417,-3.372935944,7.537575531,13.66433487,15.9657693
2.127426417,-2.631976776,7.467970276,17.78451691,19.46758648
2.137403417,-0.724942474,7.03342392,21.3571376,22.4971536
2.147381417,0.841549988,6.701564026,24.17143524,25.09735939
2.157359417,0.39203476,6.737040253,24.56092529,25.47116907
2.167337417,-0.717757416,7.110363922,25.18153473,26.17598407
2.177315417,-2.108665009,7.473209381,26.71928696,27.8247304
2.187293417,-3.629352722,7.34582428,28.51540192,29.6692009
2.197271417,-3.713926849,7.57275238,29.22986618,30.42244086
2.207249417,-2.855911102,7.930358734,30.46210373,31.60674899
2.217226417,-3.211721191,7.182214508,31.07253433,32.05310824
2.227204417,-2.982697449,6.421346741,29.4605365,30.29939585
2.237182417,-4.095184021,3.667373657,28.04687622,28.58054281
2.247160417,-4.762795715,1.461710358,25.24081146,25.72779399
2.257138417,-4.680766296,0.048948212,21.58316757,22.0849517
2.267116417,-4.217779083,-1.001866608,17.78646286,18.30714773
2.277094417,-2.942281494,-1.34330658,14.5093277,14.86546613
2.287072417,-1.576970673,-1.240021362,11.495495,11.66922854
2.297049417,-0.49726593,-1.005608826,8.343948669,8.419026186
2.307027417,0.547261963,-0.808019714,5.394931183,5.482487937
2.317005417,1.181642761,-0.578546906,2.822979584,3.114515992
2.326983417,1.456321564,-0.564775543,1.020428009,1.865775236
2.336961417,1.740131378,-0.597557373,-0.591719513,1.932683111
2.346939417,1.59014328,-0.376616821,-1.713786163,2.368007368
2.356917417,0.912203064,0.073197784,-1.726659393,1.954181416
2.366895417,0.74530014,0.66581543,-2.181264038,2.39931142
2.376872417,0.962648163,1.038690033,-2.298619995,2.699855987
2.386850417,0.829425201,1.643881531,-2.461631012,3.0740722
2.396828417,0.749192047,2.071242828,-2.530188446,3.354577343
2.406806417,0.592617645,2.139949951,-2.316582642,3.208915175
2.416784417,0.573457489,1.845811615,-2.058070221,2.823389283
2.426762417,0.512384491,1.923050995,-2.01256485,2.830385181
2.436740417,0.389340363,1.802401886,-1.463207245,2.353978317
2.446718417,0.09834549,1.7106427,-0.246387634,1.731091317
2.456695417,0.575852509,1.754052429,1.059197388,2.128427857
2.466673417,1.557960205,1.954635315,2.339784393,3.423803473
2.476651417,1.957180023,1.922152863,4.211641846,5.026246344
2.486629417,1.843865662,2.113904114,5.933660889,6.563289017
2.496607417,2.020797729,2.633473663,7.011868744,7.757906308
2.506585417,1.447040863,3.090323639,8.242310028,8.9207456
2.516563417,0.691711578,3.401526489,9.483379211,10.09867955
2.526541417,0.484542389,3.203488312,10.37761963,10.87161938
2.536518417,-0.09834549,3.346141663,10.96754288,11.46705423
2.546496417,-0.661474457,4.330794067,11.04328537,11.88055039
2.556474417,-1.443598022,5.750292206,11.00152222,12.49733279
2.566452417,-2.43962677,7.959548035,11.19207596,13.9487902
2.576430417,-3.236270142,10.30487091,12.19169724,16.28807203
2.586408417,-3.329825592,11.64084274,14.13016617,18.60802392
2.596386417,-2.563119965,11.84022812,15.9824144,20.0548786
2.606364417,-1.506018219,11.17111954,17.45909363,20.78176972
2.616341417,-0.375718689,10.23092468,17.96085022,20.67377868
2.626319417,0.246687012,9.462871857,18.01518723,20.35076827
2.636297417,-0.400267639,9.029822388,17.00359085,19.25668737
2.646275417,-1.953886871,10.59391983,15.91191101,19.21555941
2.656253417,-4.204456787,12.63821869,14.05562119,19.36394886
2.666231417,-6.358178101,13.50401825,13.24116486,19.95277886
2.676209417,-7.007527771,13.11063629,12.07389221,19.15132117
2.686187417,-6.358926544,12.84179535,10.6871759,17.87633585
2.696164417,-5.490282898,12.5120311,9.550888824,16.67074101
2.706142417,-3.862567749,11.33682495,8.212521973,14.52200216
2.716120417,-1.415905609,9.468709717,6.673422546,11.67029652
2.726098417,0.12633728,7.203320618,5.898933105,9.311347959
2.736076417,0.953068085,5.098547516,5.558391266,7.602581076
2.746054417,1.886976013,3.823049927,4.703968048,6.348519876
2.756032417,2.103425903,2.843786316,3.977828064,5.323028954
2.766010417,2.287992096,1.782493286,3.480711823,4.530733377
2.775987417,2.341430969,0.890498199,3.329675903,4.16677665
2.785965417,1.074465637,0.898431702,3.680396576,3.937889649
2.795943417,0.832119598,1.298998718,3.266956329,3.612869269
2.805921417,1.12565918,1.211730194,2.641856232,3.116857873
2.815899417,1.131197662,1.035247192,2.285447388,2.752201784
2.825877417,1.111887817,0.840801544,2.102228394,2.522420658
