"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.521860958E0,-1.764380951E0,3.418291626E0,8.168812866E0,9.029244787E0
2.531881958E0,-1.646276550E0,3.349584503E0,8.185578003E0,8.996312026E0
2.541903958E0,-1.470991058E0,3.275039520E0,8.040529633E0,8.805669499E0
2.551924958E0,-1.251697083E0,3.218457184E0,7.760462036E0,8.494114624E0
2.561946958E0,-1.019380188E0,3.059338074E0,7.517666931E0,8.180097891E0
2.571967958E0,-8.596623230E-1,2.981949005E0,7.340734863E0,7.969782150E0
2.581989958E0,-7.482939148E-1,3.030747528E0,7.168143768E0,7.818417963E0
2.592010958E0,-7.244934082E-1,3.133883057E0,7.076983337E0,7.773661098E0
2.602032958E0,-8.440946960E-1,3.231929169E0,7.137607269E0,7.880564671E0
2.612054958E0,-9.735754395E-1,3.426524506E0,7.328909454E0,8.148731994E0
2.622075958E0,-1.072369995E0,3.622467041E0,7.535779266E0,8.429722061E0
2.632097958E0,-1.154998169E0,3.751498718E0,7.636370087E0,8.586146487E0
2.642118958E0,-1.219364319E0,3.769910431E0,7.727231140E0,8.683845640E0
2.652140958E0,-1.293460236E0,3.766916656E0,7.878865814E0,8.828319602E0
2.662161958E0,-1.332229614E0,3.763024750E0,7.995922394E0,8.936999829E0
2.672183958E0,-1.329235840E0,3.762276306E0,8.085885315E0,9.016824954E0
2.682204958E0,-1.293160858E0,3.828887787E0,8.188272400E0,9.131289700E0
2.692226958E0,-1.241069183E0,3.768114166E0,8.218359833E0,9.125808207E0
2.702248958E0,-1.166524200E0,3.621868286E0,8.221054230E0,9.058942612E0
2.712269958E0,-1.046324158E0,3.531755676E0,8.159083099E0,8.952023761E0
2.722291958E0,-9.346563721E-1,3.504512329E0,8.117319946E0,8.890785809E0
2.732312958E0,-9.029223633E-1,3.473377075E0,8.237669678E0,8.985478219E0
2.742334958E0,-8.964857483E-1,3.495381317E0,8.632099457E0,9.355988365E0
2.752355792E0,-9.689350891E-1,3.623814240E0,9.071585541E0,9.816543642E0
2.762377792E0,-1.096170502E0,3.764072571E0,9.435478821E0,1.021753848E1
2.772399792E0,-1.190474396E0,3.864513702E0,9.790091400E0,1.059233615E1
2.782420792E0,-1.260828094E0,3.924838257E0,1.005279510E1,1.086520742E1
2.792442792E0,-1.321452026E0,3.904779968E0,1.037163208E1,1.116083752E1
2.802463792E0,-1.322499847E0,3.877835999E0,1.075034454E1,1.150463062E1
2.812485792E0,-1.261426849E0,3.998934174E0,1.102771774E1,1.179801809E1
2.822506792E0,-1.220561829E0,4.144431610E0,1.122246277E1,1.202537963E1
2.832528792E0,-1.198258209E0,4.268224182E0,1.126347748E1,1.210452334E1
2.842549792E0,-1.193318481E0,4.343517609E0,1.117740646E1,1.205091571E1
2.852571792E0,-1.179547119E0,4.374652863E0,1.113714020E1,1.202351075E1
2.862592792E0,-1.168769531E0,4.414470062E0,1.116887421E1,1.206637142E1
2.872614792E0,-1.285676422E0,4.280199280E0,1.132934052E1,1.217895834E1
2.882636792E0,-1.492845612E0,4.091591492E0,1.158860138E1,1.238004002E1
2.892657792E0,-1.690135345E0,3.857628021E0,1.186088516E1,1.258643906E1
2.902679792E0,-1.782193909E0,3.613336029E0,1.211730194E1,1.276955045E1
2.912700792E0,-1.712738342E0,3.385210419E0,1.224408829E1,1.281837822E1
2.922722792E0,-1.648521881E0,3.056793365E0,1.232327362E1,1.280330749E1
2.932743792E0,-1.581161957E0,2.702629852E0,1.237731125E1,1.276722816E1
2.942765792E0,-1.558259583E0,2.415377197E0,1.229603027E1,1.262753263E1
